<<EC 3.6.4.13 (DEAD-box RNA Helicases)>>	<<0 (Nucleocytoplasmic Transport Proteins)>>	<<48>>
<<Interleukin-1 Receptor-Like 1 Protein>>	<<Trans-Activators/genetics>>	<<1>>
<<Interleukin-1 Receptor-Like 1 Protein>>	<<0 (Cornified Envelope Proline-Rich Proteins)>>	<<1>>
<<Asians/*genetics>>	<<0 (AIM2 protein, human)>>	<<1>>
<<Asians/*genetics>>	<<EC 1.5.1.20 (MTHFR protein, human)>>	<<1>>
<<Asians/*genetics>>	<<Case-Control Studies>>	<<1>>
<<Asians/*genetics>>	<<0 (IL1RL1 protein, human)>>	<<1>>
<<Asians/*genetics>>	<<0 (AP5B1 protein, human)>>	<<1>>
<<Asians/*genetics>>	<<0 (Interleukin-1 Receptor-Like 1 Protein)>>	<<1>>
<<Asians/*genetics>>	<<EC 1.5.1.20 (Methylenetetrahydrofolate Reductase (NADPH2))>>	<<1>>
<<Asians/*genetics>>	<<Polymorphism, Single Nucleotide>>	<<1>>
<<Asians/*genetics>>	<<Trans-Activators/genetics>>	<<1>>
<<Asians/*genetics>>	<<0 (Cornified Envelope Proline-Rich Proteins)>>	<<1>>
<<0 (AIM2 protein, human)>>	<<EC 1.5.1.20 (MTHFR protein, human)>>	<<1>>
<<0 (AIM2 protein, human)>>	<<Case-Control Studies>>	<<1>>
<<0 (AIM2 protein, human)>>	<<0 (IL1RL1 protein, human)>>	<<1>>
<<0 (AIM2 protein, human)>>	<<0 (AP5B1 protein, human)>>	<<1>>
<<0 (AIM2 protein, human)>>	<<0 (Interleukin-1 Receptor-Like 1 Protein)>>	<<1>>
<<0 (AIM2 protein, human)>>	<<EC 1.5.1.20 (Methylenetetrahydrofolate Reductase (NADPH2))>>	<<1>>
<<0 (AIM2 protein, human)>>	<<Polymorphism, Single Nucleotide>>	<<1>>
<<0 (AIM2 protein, human)>>	<<Trans-Activators/genetics>>	<<1>>
<<0 (AIM2 protein, human)>>	<<0 (Cornified Envelope Proline-Rich Proteins)>>	<<1>>
<<EC 1.5.1.20 (MTHFR protein, human)>>	<<Case-Control Studies>>	<<1>>
<<EC 1.5.1.20 (MTHFR protein, human)>>	<<0 (IL1RL1 protein, human)>>	<<1>>
<<EC 1.5.1.20 (MTHFR protein, human)>>	<<0 (AP5B1 protein, human)>>	<<1>>
<<EC 1.5.1.20 (MTHFR protein, human)>>	<<0 (Interleukin-1 Receptor-Like 1 Protein)>>	<<1>>
<<EC 1.5.1.20 (MTHFR protein, human)>>	<<EC 1.5.1.20 (Methylenetetrahydrofolate Reductase (NADPH2))>>	<<1>>
<<EC 1.5.1.20 (MTHFR protein, human)>>	<<Polymorphism, Single Nucleotide>>	<<1>>
<<EC 1.5.1.20 (MTHFR protein, human)>>	<<Trans-Activators/genetics>>	<<1>>
<<EC 1.5.1.20 (MTHFR protein, human)>>	<<0 (Cornified Envelope Proline-Rich Proteins)>>	<<1>>
<<Case-Control Studies>>	<<0 (IL1RL1 protein, human)>>	<<1>>
<<Case-Control Studies>>	<<0 (AP5B1 protein, human)>>	<<1>>
<<Case-Control Studies>>	<<0 (Interleukin-1 Receptor-Like 1 Protein)>>	<<1>>
<<Case-Control Studies>>	<<EC 1.5.1.20 (Methylenetetrahydrofolate Reductase (NADPH2))>>	<<1>>
<<Case-Control Studies>>	<<Polymorphism, Single Nucleotide>>	<<1>>
<<Case-Control Studies>>	<<Trans-Activators/genetics>>	<<1>>
<<Case-Control Studies>>	<<0 (Cornified Envelope Proline-Rich Proteins)>>	<<1>>
<<0 (IL1RL1 protein, human)>>	<<0 (AP5B1 protein, human)>>	<<1>>
<<0 (IL1RL1 protein, human)>>	<<0 (Interleukin-1 Receptor-Like 1 Protein)>>	<<1>>
<<0 (IL1RL1 protein, human)>>	<<EC 1.5.1.20 (Methylenetetrahydrofolate Reductase (NADPH2))>>	<<1>>
<<0 (IL1RL1 protein, human)>>	<<Polymorphism, Single Nucleotide>>	<<1>>
<<0 (IL1RL1 protein, human)>>	<<Trans-Activators/genetics>>	<<1>>
<<0 (IL1RL1 protein, human)>>	<<0 (Cornified Envelope Proline-Rich Proteins)>>	<<1>>
<<0 (AP5B1 protein, human)>>	<<0 (Interleukin-1 Receptor-Like 1 Protein)>>	<<1>>
<<0 (AP5B1 protein, human)>>	<<EC 1.5.1.20 (Methylenetetrahydrofolate Reductase (NADPH2))>>	<<1>>
<<0 (AP5B1 protein, human)>>	<<Polymorphism, Single Nucleotide>>	<<1>>
<<0 (AP5B1 protein, human)>>	<<Trans-Activators/genetics>>	<<1>>
<<0 (AP5B1 protein, human)>>	<<0 (Cornified Envelope Proline-Rich Proteins)>>	<<1>>
<<0 (Interleukin-1 Receptor-Like 1 Protein)>>	<<EC 1.5.1.20 (Methylenetetrahydrofolate Reductase (NADPH2))>>	<<1>>
<<0 (Interleukin-1 Receptor-Like 1 Protein)>>	<<Polymorphism, Single Nucleotide>>	<<1>>
<<0 (Interleukin-1 Receptor-Like 1 Protein)>>	<<Trans-Activators/genetics>>	<<1>>
<<0 (Interleukin-1 Receptor-Like 1 Protein)>>	<<0 (Cornified Envelope Proline-Rich Proteins)>>	<<1>>
<<EC 1.5.1.20 (Methylenetetrahydrofolate Reductase (NADPH2))>>	<<Polymorphism, Single Nucleotide>>	<<1>>
<<EC 1.5.1.20 (Methylenetetrahydrofolate Reductase (NADPH2))>>	<<Trans-Activators/genetics>>	<<1>>
<<EC 1.5.1.20 (Methylenetetrahydrofolate Reductase (NADPH2))>>	<<0 (Cornified Envelope Proline-Rich Proteins)>>	<<1>>
<<Polymorphism, Single Nucleotide>>	<<Trans-Activators/genetics>>	<<1>>
<<Polymorphism, Single Nucleotide>>	<<0 (Cornified Envelope Proline-Rich Proteins)>>	<<1>>
<<Trans-Activators/genetics>>	<<0 (Cornified Envelope Proline-Rich Proteins)>>	<<1>>
<<Nuclear Proteins/chemistry/metabolism>>	<<Adenosine Triphosphatases/antagonists & inhibitors/*chemistry/metabolism>>	<<1>>
<<Nuclear Proteins/chemistry/metabolism>>	<<Exons/*physiology>>	<<1>>
<<Nuclear Proteins/chemistry/metabolism>>	<<Adenosine Triphosphate/*metabolism>>	<<1>>
<<Adenosine Triphosphatases/antagonists & inhibitors/*chemistry/metabolism>>	<<Exons/*physiology>>	<<1>>
<<Adenosine Triphosphatases/antagonists & inhibitors/*chemistry/metabolism>>	<<Adenosine Triphosphate/*metabolism>>	<<1>>
<<Exons/*physiology>>	<<Adenosine Triphosphate/*metabolism>>	<<1>>
<<0 (Zbtb7a protein, mouse)>>	<<Histone Deacetylases/*metabolism>>	<<1>>
<<0 (Zbtb7a protein, mouse)>>	<<Cartilage/*metabolism>>	<<1>>
<<0 (Zbtb7a protein, mouse)>>	<<Transcription Factors/*biosynthesis/*genetics>>	<<1>>
<<0 (Zbtb7a protein, mouse)>>	<<3X2S926L3Z (trichostatin A)>>	<<1>>
<<0 (Zbtb7a protein, mouse)>>	<<Hydroxamic Acids/pharmacology>>	<<1>>
<<0 (Zbtb7a protein, mouse)>>	<<DNA-Binding Proteins/*biosynthesis/*genetics>>	<<1>>
<<0 (Zbtb7a protein, mouse)>>	<<Chromatin/metabolism>>	<<1>>
<<0 (Zbtb7a protein, mouse)>>	<<Magnetics>>	<<1>>
<<0 (Zbtb7a protein, mouse)>>	<<Alcian Blue/pharmacology>>	<<1>>
<<0 (Zbtb7a protein, mouse)>>	<<Chondrosarcoma/embryology/metabolism>>	<<1>>
<<0 (Zbtb7a protein, mouse)>>	<<0 (Hydroxamic Acids)>>	<<1>>
<<0 (Zbtb7a protein, mouse)>>	<<Immunoprecipitation>>	<<1>>
<<0 (Zbtb7a protein, mouse)>>	<<P4448TJR7J (Alcian Blue)>>	<<1>>
<<0 (Zbtb7a protein, mouse)>>	<<Mice, Inbred C3H>>	<<1>>
<<0 (Zbtb7a protein, mouse)>>	<<Chromatin Immunoprecipitation>>	<<1>>
<<Histone Deacetylases/*metabolism>>	<<Cartilage/*metabolism>>	<<1>>
<<Histone Deacetylases/*metabolism>>	<<Transcription Factors/*biosynthesis/*genetics>>	<<1>>
<<Histone Deacetylases/*metabolism>>	<<3X2S926L3Z (trichostatin A)>>	<<1>>
<<Histone Deacetylases/*metabolism>>	<<Hydroxamic Acids/pharmacology>>	<<1>>
<<Histone Deacetylases/*metabolism>>	<<DNA-Binding Proteins/*biosynthesis/*genetics>>	<<1>>
<<Histone Deacetylases/*metabolism>>	<<Chromatin/metabolism>>	<<1>>
<<Histone Deacetylases/*metabolism>>	<<Magnetics>>	<<1>>
<<Histone Deacetylases/*metabolism>>	<<Alcian Blue/pharmacology>>	<<1>>
<<Histone Deacetylases/*metabolism>>	<<Chondrosarcoma/embryology/metabolism>>	<<1>>
<<Histone Deacetylases/*metabolism>>	<<0 (Hydroxamic Acids)>>	<<1>>
<<Histone Deacetylases/*metabolism>>	<<Immunoprecipitation>>	<<1>>
<<Histone Deacetylases/*metabolism>>	<<P4448TJR7J (Alcian Blue)>>	<<1>>
<<Histone Deacetylases/*metabolism>>	<<Mice, Inbred C3H>>	<<1>>
<<Histone Deacetylases/*metabolism>>	<<Chromatin Immunoprecipitation>>	<<1>>
<<Cartilage/*metabolism>>	<<Transcription Factors/*biosynthesis/*genetics>>	<<1>>
<<Cartilage/*metabolism>>	<<3X2S926L3Z (trichostatin A)>>	<<1>>
<<Cartilage/*metabolism>>	<<Hydroxamic Acids/pharmacology>>	<<1>>
<<Cartilage/*metabolism>>	<<DNA-Binding Proteins/*biosynthesis/*genetics>>	<<1>>
<<Cartilage/*metabolism>>	<<Chromatin/metabolism>>	<<1>>
<<Cartilage/*metabolism>>	<<Magnetics>>	<<1>>
<<Cartilage/*metabolism>>	<<Alcian Blue/pharmacology>>	<<1>>
<<Cartilage/*metabolism>>	<<Chondrosarcoma/embryology/metabolism>>	<<1>>
<<Cartilage/*metabolism>>	<<0 (Hydroxamic Acids)>>	<<1>>
<<Cartilage/*metabolism>>	<<Immunoprecipitation>>	<<1>>
<<Cartilage/*metabolism>>	<<P4448TJR7J (Alcian Blue)>>	<<1>>
<<Cartilage/*metabolism>>	<<Mice, Inbred C3H>>	<<1>>
<<Cartilage/*metabolism>>	<<Chromatin Immunoprecipitation>>	<<1>>
<<Transcription Factors/*biosynthesis/*genetics>>	<<3X2S926L3Z (trichostatin A)>>	<<1>>
<<Transcription Factors/*biosynthesis/*genetics>>	<<Hydroxamic Acids/pharmacology>>	<<1>>
<<Transcription Factors/*biosynthesis/*genetics>>	<<DNA-Binding Proteins/*biosynthesis/*genetics>>	<<1>>
<<Transcription Factors/*biosynthesis/*genetics>>	<<Chromatin/metabolism>>	<<1>>
<<Transcription Factors/*biosynthesis/*genetics>>	<<Magnetics>>	<<1>>
<<Transcription Factors/*biosynthesis/*genetics>>	<<Alcian Blue/pharmacology>>	<<1>>
<<Transcription Factors/*biosynthesis/*genetics>>	<<Chondrosarcoma/embryology/metabolism>>	<<1>>
<<Transcription Factors/*biosynthesis/*genetics>>	<<0 (Hydroxamic Acids)>>	<<1>>
<<Transcription Factors/*biosynthesis/*genetics>>	<<Immunoprecipitation>>	<<1>>
<<Transcription Factors/*biosynthesis/*genetics>>	<<P4448TJR7J (Alcian Blue)>>	<<1>>
<<Transcription Factors/*biosynthesis/*genetics>>	<<Mice, Inbred C3H>>	<<1>>
<<Transcription Factors/*biosynthesis/*genetics>>	<<Chromatin Immunoprecipitation>>	<<1>>
<<3X2S926L3Z (trichostatin A)>>	<<Hydroxamic Acids/pharmacology>>	<<1>>
<<3X2S926L3Z (trichostatin A)>>	<<DNA-Binding Proteins/*biosynthesis/*genetics>>	<<1>>
<<3X2S926L3Z (trichostatin A)>>	<<Chromatin/metabolism>>	<<1>>
<<3X2S926L3Z (trichostatin A)>>	<<Magnetics>>	<<1>>
<<3X2S926L3Z (trichostatin A)>>	<<Alcian Blue/pharmacology>>	<<1>>
<<3X2S926L3Z (trichostatin A)>>	<<Chondrosarcoma/embryology/metabolism>>	<<1>>
<<3X2S926L3Z (trichostatin A)>>	<<0 (Hydroxamic Acids)>>	<<1>>
<<3X2S926L3Z (trichostatin A)>>	<<Immunoprecipitation>>	<<1>>
<<3X2S926L3Z (trichostatin A)>>	<<P4448TJR7J (Alcian Blue)>>	<<1>>
<<3X2S926L3Z (trichostatin A)>>	<<Mice, Inbred C3H>>	<<1>>
<<3X2S926L3Z (trichostatin A)>>	<<Chromatin Immunoprecipitation>>	<<1>>
<<Hydroxamic Acids/pharmacology>>	<<DNA-Binding Proteins/*biosynthesis/*genetics>>	<<1>>
<<Hydroxamic Acids/pharmacology>>	<<Chromatin/metabolism>>	<<1>>
<<Hydroxamic Acids/pharmacology>>	<<Magnetics>>	<<1>>
<<Hydroxamic Acids/pharmacology>>	<<Alcian Blue/pharmacology>>	<<1>>
<<Hydroxamic Acids/pharmacology>>	<<Chondrosarcoma/embryology/metabolism>>	<<1>>
<<Hydroxamic Acids/pharmacology>>	<<0 (Hydroxamic Acids)>>	<<1>>
<<Hydroxamic Acids/pharmacology>>	<<Immunoprecipitation>>	<<1>>
<<Hydroxamic Acids/pharmacology>>	<<P4448TJR7J (Alcian Blue)>>	<<1>>
<<Hydroxamic Acids/pharmacology>>	<<Mice, Inbred C3H>>	<<1>>
<<Hydroxamic Acids/pharmacology>>	<<Chromatin Immunoprecipitation>>	<<1>>
<<DNA-Binding Proteins/*biosynthesis/*genetics>>	<<Chromatin/metabolism>>	<<1>>
<<DNA-Binding Proteins/*biosynthesis/*genetics>>	<<Magnetics>>	<<1>>
<<DNA-Binding Proteins/*biosynthesis/*genetics>>	<<Alcian Blue/pharmacology>>	<<1>>
<<DNA-Binding Proteins/*biosynthesis/*genetics>>	<<Chondrosarcoma/embryology/metabolism>>	<<1>>
<<DNA-Binding Proteins/*biosynthesis/*genetics>>	<<0 (Hydroxamic Acids)>>	<<1>>
<<DNA-Binding Proteins/*biosynthesis/*genetics>>	<<Immunoprecipitation>>	<<1>>
<<DNA-Binding Proteins/*biosynthesis/*genetics>>	<<P4448TJR7J (Alcian Blue)>>	<<1>>
<<DNA-Binding Proteins/*biosynthesis/*genetics>>	<<Mice, Inbred C3H>>	<<1>>
<<DNA-Binding Proteins/*biosynthesis/*genetics>>	<<Chromatin Immunoprecipitation>>	<<1>>
<<Chromatin/metabolism>>	<<Magnetics>>	<<1>>
<<Chromatin/metabolism>>	<<Alcian Blue/pharmacology>>	<<1>>
<<Chromatin/metabolism>>	<<Chondrosarcoma/embryology/metabolism>>	<<1>>
<<Chromatin/metabolism>>	<<0 (Hydroxamic Acids)>>	<<1>>
<<Chromatin/metabolism>>	<<Immunoprecipitation>>	<<1>>
<<Chromatin/metabolism>>	<<P4448TJR7J (Alcian Blue)>>	<<1>>
<<Chromatin/metabolism>>	<<Mice, Inbred C3H>>	<<1>>
<<Chromatin/metabolism>>	<<Chromatin Immunoprecipitation>>	<<1>>
<<Magnetics>>	<<Alcian Blue/pharmacology>>	<<1>>
<<Magnetics>>	<<Chondrosarcoma/embryology/metabolism>>	<<1>>
<<Magnetics>>	<<0 (Hydroxamic Acids)>>	<<1>>
<<Magnetics>>	<<Immunoprecipitation>>	<<1>>
<<Magnetics>>	<<P4448TJR7J (Alcian Blue)>>	<<1>>
<<Magnetics>>	<<Mice, Inbred C3H>>	<<1>>
<<Magnetics>>	<<Chromatin Immunoprecipitation>>	<<1>>
<<Alcian Blue/pharmacology>>	<<Chondrosarcoma/embryology/metabolism>>	<<1>>
<<Alcian Blue/pharmacology>>	<<0 (Hydroxamic Acids)>>	<<1>>
<<Alcian Blue/pharmacology>>	<<Immunoprecipitation>>	<<1>>
<<Alcian Blue/pharmacology>>	<<P4448TJR7J (Alcian Blue)>>	<<1>>
<<Alcian Blue/pharmacology>>	<<Mice, Inbred C3H>>	<<1>>
<<Alcian Blue/pharmacology>>	<<Chromatin Immunoprecipitation>>	<<1>>
<<Chondrosarcoma/embryology/metabolism>>	<<0 (Hydroxamic Acids)>>	<<1>>
<<Chondrosarcoma/embryology/metabolism>>	<<Immunoprecipitation>>	<<1>>
<<Chondrosarcoma/embryology/metabolism>>	<<P4448TJR7J (Alcian Blue)>>	<<1>>
<<Chondrosarcoma/embryology/metabolism>>	<<Mice, Inbred C3H>>	<<1>>
<<Chondrosarcoma/embryology/metabolism>>	<<Chromatin Immunoprecipitation>>	<<1>>
<<0 (Hydroxamic Acids)>>	<<Immunoprecipitation>>	<<1>>
<<0 (Hydroxamic Acids)>>	<<P4448TJR7J (Alcian Blue)>>	<<1>>
<<0 (Hydroxamic Acids)>>	<<Mice, Inbred C3H>>	<<1>>
<<0 (Hydroxamic Acids)>>	<<Chromatin Immunoprecipitation>>	<<1>>
<<Immunoprecipitation>>	<<P4448TJR7J (Alcian Blue)>>	<<1>>
<<Immunoprecipitation>>	<<Mice, Inbred C3H>>	<<1>>
<<Immunoprecipitation>>	<<Chromatin Immunoprecipitation>>	<<1>>
<<Immunoprecipitation>>	<<Receptors, Interleukin/*genetics>>	<<1>>
<<Immunoprecipitation>>	<<Transcription Factor 7-Like 2 Protein>>	<<1>>
<<Immunoprecipitation>>	<<0 (Receptors, Interleukin)>>	<<1>>
<<Immunoprecipitation>>	<<Blotting, Southern>>	<<1>>
<<Immunoprecipitation>>	<<0 (Interleukin-2 Receptor alpha Subunit)>>	<<1>>
<<Immunoprecipitation>>	<<0 (Transcription Factor 4)>>	<<1>>
<<Immunoprecipitation>>	<<Interleukin-2 Receptor alpha Subunit>>	<<1>>
<<Immunoprecipitation>>	<<Jurkat Cells>>	<<1>>
<<Immunoprecipitation>>	<<Transcription Factor 4>>	<<1>>
<<Immunoprecipitation>>	<<0 (Basic Helix-Loop-Helix Leucine Zipper Transcription Factors)>>	<<1>>
<<Immunoprecipitation>>	<<HIV Long Terminal Repeat>>	<<1>>
<<Immunoprecipitation>>	<<0 (TCF4 protein, human)>>	<<1>>
<<Immunoprecipitation>>	<<Gene Expression Regulation/*physiology>>	<<1>>
<<Immunoprecipitation>>	<<TCF Transcription Factors>>	<<1>>
<<Immunoprecipitation>>	<<Lymphocyte Activation>>	<<1>>
<<Immunoprecipitation>>	<<0 (TCF7L2 protein, human)>>	<<1>>
<<Immunoprecipitation>>	<<Basic Helix-Loop-Helix Leucine Zipper Transcription Factors>>	<<1>>
<<Immunoprecipitation>>	<<Electrophoretic Mobility Shift Assay>>	<<1>>
<<Immunoprecipitation>>	<<0 (Transcription Factor 7-Like 2 Protein)>>	<<1>>
<<Immunoprecipitation>>	<<0 (TCF Transcription Factors)>>	<<1>>
<<Immunoprecipitation>>	<<0 (IL2RA protein, human)>>	<<1>>
<<P4448TJR7J (Alcian Blue)>>	<<Mice, Inbred C3H>>	<<1>>
<<P4448TJR7J (Alcian Blue)>>	<<Chromatin Immunoprecipitation>>	<<1>>
<<Mice, Inbred C3H>>	<<Chromatin Immunoprecipitation>>	<<1>>
<<p300-CBP Transcription Factors/*physiology>>	<<EC 2.3.1.48 (p300-CBP Transcription Factors)>>	<<1>>
<<p300-CBP Transcription Factors/*physiology>>	<<Extracellular Matrix Proteins/*metabolism>>	<<1>>
<<p300-CBP Transcription Factors/*physiology>>	<<Electrophoretic Mobility Shift Assay>>	<<1>>
<<p300-CBP Transcription Factors/*physiology>>	<<0 (Extracellular Matrix Proteins)>>	<<1>>
<<EC 2.3.1.48 (p300-CBP Transcription Factors)>>	<<Extracellular Matrix Proteins/*metabolism>>	<<1>>
<<EC 2.3.1.48 (p300-CBP Transcription Factors)>>	<<Electrophoretic Mobility Shift Assay>>	<<1>>
<<EC 2.3.1.48 (p300-CBP Transcription Factors)>>	<<0 (Extracellular Matrix Proteins)>>	<<1>>
<<Extracellular Matrix Proteins/*metabolism>>	<<Electrophoretic Mobility Shift Assay>>	<<1>>
<<Extracellular Matrix Proteins/*metabolism>>	<<0 (Extracellular Matrix Proteins)>>	<<1>>
<<Electrophoretic Mobility Shift Assay>>	<<0 (Extracellular Matrix Proteins)>>	<<1>>
<<Electrophoretic Mobility Shift Assay>>	<<Receptors, Interleukin/*genetics>>	<<1>>
<<Electrophoretic Mobility Shift Assay>>	<<Transcription Factor 7-Like 2 Protein>>	<<1>>
<<Electrophoretic Mobility Shift Assay>>	<<0 (Receptors, Interleukin)>>	<<1>>
<<Electrophoretic Mobility Shift Assay>>	<<Blotting, Southern>>	<<1>>
<<Electrophoretic Mobility Shift Assay>>	<<0 (Interleukin-2 Receptor alpha Subunit)>>	<<1>>
<<Electrophoretic Mobility Shift Assay>>	<<0 (Transcription Factor 4)>>	<<1>>
<<Electrophoretic Mobility Shift Assay>>	<<Interleukin-2 Receptor alpha Subunit>>	<<1>>
<<Electrophoretic Mobility Shift Assay>>	<<Jurkat Cells>>	<<1>>
<<Electrophoretic Mobility Shift Assay>>	<<Transcription Factor 4>>	<<1>>
<<Electrophoretic Mobility Shift Assay>>	<<0 (Basic Helix-Loop-Helix Leucine Zipper Transcription Factors)>>	<<1>>
<<Electrophoretic Mobility Shift Assay>>	<<HIV Long Terminal Repeat>>	<<1>>
<<Electrophoretic Mobility Shift Assay>>	<<0 (TCF4 protein, human)>>	<<1>>
<<Electrophoretic Mobility Shift Assay>>	<<Gene Expression Regulation/*physiology>>	<<1>>
<<Electrophoretic Mobility Shift Assay>>	<<TCF Transcription Factors>>	<<1>>
<<Electrophoretic Mobility Shift Assay>>	<<Lymphocyte Activation>>	<<1>>
<<Electrophoretic Mobility Shift Assay>>	<<0 (TCF7L2 protein, human)>>	<<1>>
<<Electrophoretic Mobility Shift Assay>>	<<Basic Helix-Loop-Helix Leucine Zipper Transcription Factors>>	<<1>>
<<Electrophoretic Mobility Shift Assay>>	<<0 (Transcription Factor 7-Like 2 Protein)>>	<<1>>
<<Electrophoretic Mobility Shift Assay>>	<<0 (TCF Transcription Factors)>>	<<1>>
<<Electrophoretic Mobility Shift Assay>>	<<0 (IL2RA protein, human)>>	<<1>>
<<Recombinant Proteins/biosynthesis>>	<<Interferon-beta/biosynthesis/*genetics>>	<<1>>
<<Recombinant Proteins/biosynthesis>>	<<Repressor Proteins/*metabolism>>	<<1>>
<<Recombinant Proteins/biosynthesis>>	<<Transcription Factors/*metabolism>>	<<1>>
<<Recombinant Proteins/biosynthesis>>	<<*Promoter Regions, Genetic>>	<<1>>
<<Recombinant Proteins/biosynthesis>>	<<0 (NF-kappa B)>>	<<1>>
<<Recombinant Proteins/biosynthesis>>	<<NF-kappa B/*antagonists & inhibitors>>	<<1>>
<<Recombinant Proteins/biosynthesis>>	<<0 (NKRF protein, human)>>	<<1>>
<<Recombinant Proteins/biosynthesis>>	<<7S5I7G3JQL (Dexamethasone)>>	<<1>>
<<Recombinant Proteins/biosynthesis>>	<<*Repetitive Sequences, Nucleic Acid>>	<<1>>
<<Recombinant Proteins/biosynthesis>>	<<Lung/metabolism>>	<<1>>
<<Recombinant Proteins/biosynthesis>>	<<Luciferases/biosynthesis>>	<<1>>
<<Recombinant Proteins/biosynthesis>>	<<Gene Expression/drug effects>>	<<1>>
<<Recombinant Proteins/biosynthesis>>	<<Epithelium/metabolism>>	<<1>>
<<Recombinant Proteins/biosynthesis>>	<<Mammary Tumor Virus, Mouse/*genetics/*metabolism>>	<<1>>
<<Recombinant Proteins/biosynthesis>>	<<Mammary Glands, Animal/metabolism>>	<<1>>
<<Recombinant Proteins/biosynthesis>>	<<Sequence Deletion>>	<<1>>
<<Recombinant Proteins/biosynthesis>>	<<T-Lymphocytes/metabolism>>	<<1>>
<<Recombinant Proteins/biosynthesis>>	<<DNA, Viral/metabolism>>	<<1>>
<<Recombinant Proteins/biosynthesis>>	<<*Regulatory Sequences, Nucleic Acid>>	<<1>>
<<Recombinant Proteins/biosynthesis>>	<<0 (DNA, Viral)>>	<<1>>
<<Recombinant Proteins/biosynthesis>>	<<Dexamethasone/pharmacology>>	<<1>>
<<Recombinant Proteins/biosynthesis>>	<<EC 1.13.12.- (Luciferases)>>	<<1>>
<<Interferon-beta/biosynthesis/*genetics>>	<<Repressor Proteins/*metabolism>>	<<1>>
<<Interferon-beta/biosynthesis/*genetics>>	<<Transcription Factors/*metabolism>>	<<1>>
<<Interferon-beta/biosynthesis/*genetics>>	<<*Promoter Regions, Genetic>>	<<1>>
<<Interferon-beta/biosynthesis/*genetics>>	<<0 (NF-kappa B)>>	<<1>>
<<Interferon-beta/biosynthesis/*genetics>>	<<Organ Specificity>>	<<1>>
<<Interferon-beta/biosynthesis/*genetics>>	<<NF-kappa B/*antagonists & inhibitors>>	<<1>>
<<Interferon-beta/biosynthesis/*genetics>>	<<0 (NKRF protein, human)>>	<<1>>
<<Repressor Proteins/*metabolism>>	<<Transcription Factors/*metabolism>>	<<1>>
<<Repressor Proteins/*metabolism>>	<<*Promoter Regions, Genetic>>	<<1>>
<<Repressor Proteins/*metabolism>>	<<0 (NF-kappa B)>>	<<1>>
<<Repressor Proteins/*metabolism>>	<<Organ Specificity>>	<<1>>
<<Repressor Proteins/*metabolism>>	<<NF-kappa B/*antagonists & inhibitors>>	<<1>>
<<Repressor Proteins/*metabolism>>	<<0 (NKRF protein, human)>>	<<1>>
<<Transcription Factors/*metabolism>>	<<*Promoter Regions, Genetic>>	<<1>>
<<Transcription Factors/*metabolism>>	<<0 (NF-kappa B)>>	<<1>>
<<Transcription Factors/*metabolism>>	<<Organ Specificity>>	<<1>>
<<Transcription Factors/*metabolism>>	<<NF-kappa B/*antagonists & inhibitors>>	<<1>>
<<Transcription Factors/*metabolism>>	<<0 (NKRF protein, human)>>	<<1>>
<<Transcription Factors/*metabolism>>	<<0 (Liposomes)>>	<<1>>
<<Transcription Factors/*metabolism>>	<<Liposomes>>	<<1>>
<<Transcription Factors/*metabolism>>	<<Oligonucleotides/pharmacokinetics>>	<<1>>
<<Transcription Factors/*metabolism>>	<<Fluorescent Dyes>>	<<1>>
<<Transcription Factors/*metabolism>>	<<Fluorescein-5-isothiocyanate>>	<<1>>
<<Transcription Factors/*metabolism>>	<<I223NX31W9 (Fluorescein-5-isothiocyanate)>>	<<1>>
<<Transcription Factors/*metabolism>>	<<Gene Expression Regulation/*physiology>>	<<1>>
<<Transcription Factors/*metabolism>>	<<0 (Fluorescent Dyes)>>	<<1>>
<<Transcription Factors/*metabolism>>	<<Respirovirus>>	<<1>>
<<Transcription Factors/*metabolism>>	<<Rats, Wistar>>	<<1>>
<<Transcription Factors/*metabolism>>	<<EC 3.4.23.15 (Renin)>>	<<1>>
<<Transcription Factors/*metabolism>>	<<Renin/blood/*genetics/metabolism>>	<<1>>
<<Transcription Factors/*metabolism>>	<<Liver/metabolism/*physiology>>	<<1>>
<<Transcription Factors/*metabolism>>	<<Base Sequence/genetics>>	<<1>>
<<Transcription Factors/*metabolism>>	<<0 (Oligonucleotides)>>	<<1>>
<<*Promoter Regions, Genetic>>	<<0 (NF-kappa B)>>	<<1>>
<<*Promoter Regions, Genetic>>	<<Organ Specificity>>	<<1>>
<<*Promoter Regions, Genetic>>	<<NF-kappa B/*antagonists & inhibitors>>	<<1>>
<<*Promoter Regions, Genetic>>	<<0 (NKRF protein, human)>>	<<1>>
<<*Promoter Regions, Genetic>>	<<Herpesvirus 1, Equid/*genetics>>	<<1>>
<<*Promoter Regions, Genetic>>	<<Trans-Activators/*genetics>>	<<1>>
<<*Promoter Regions, Genetic>>	<<Viral Regulatory and Accessory Proteins/*genetics>>	<<1>>
<<*Promoter Regions, Genetic>>	<<Rabbits>>	<<1>>
<<0 (NF-kappa B)>>	<<Organ Specificity>>	<<1>>
<<0 (NF-kappa B)>>	<<NF-kappa B/*antagonists & inhibitors>>	<<1>>
<<0 (NF-kappa B)>>	<<0 (NKRF protein, human)>>	<<1>>
<<Organ Specificity>>	<<NF-kappa B/*antagonists & inhibitors>>	<<1>>
